state,description,crime_rate,weather_risk,terrain_difficulty,tourist_density,time_of_day,risk_score
Gujarat,temple visit,0.4113493998834633,0.6959439577558342,0.30120205796645694,0.16988266631884996,1,48.96795905274968
Mizoram,city tourism,0.03696220717154297,0.2675940048031652,0.6836077908737856,0.13011462380344563,0,26.190057345104513
Meghalaya,trekking route,0.044462523676551124,0.2374134539574031,0.7660294037368798,0.5643835789794858,0,32.06378294244846
Arunachal Pradesh,temple visit,0.9283949458200697,0.2897919621757671,0.7355219125408816,0.6239625407685875,1,69.72432065020418
Uttar Pradesh,city tourism,0.533293306031479,0.01485669695334313,0.2684431188253156,0.623581787076702,1,39.31711244617786
Andhra Pradesh,desert safari,0.4143285704550205,0.4176068062246078,0.4420312170951094,0.37011431067230305,1,47.62195080336657
Telangana,desert safari,0.0541436304574382,0.5388793438882634,0.262715267990684,0.3465755877218837,1,35.12993008791567
Punjab,forest trail,0.8381448919947833,0.4525436964954872,0.862572289460908,0.8814096824896996,1,76.83634323365038
Rajasthan,mountain hiking,0.20665893177602568,0.017525759984176603,0.8631879116422515,0.5199922321039049,0,33.41753206498052
Chhattisgarh,city tourism,0.6925655489531556,0.9211159216776897,0.5209711388593811,0.0811229151060111,1,67.64037213308156
Uttarakhand,mountain hiking,0.4138851175005527,0.12148163621167196,0.6554198864883579,0.8939441278258309,1,50.778532870775635
West Bengal,remote village visit,0.8371496449408986,0.4108512416644422,0.6474357711755977,0.5274228653516727,0,56.845893322744686
Assam,trekking route,0.8763299402443102,0.3185770128655355,0.14587734900285854,0.27442964621527655,1,50.64555371619193
Tamil Nadu,forest trail,0.47528372185006906,0.3507556551488942,0.6867972749159871,0.032757297828268306,1,50.52490788540678
Himachal Pradesh,forest trail,0.8221380258563546,0.9892547373384533,0.3460387498872728,0.4331958222646458,0,62.378436178980245
Mizoram,night travel,0.6938905473480037,0.18648931315881578,0.2249142293688574,0.28028173087604846,1,43.90462229239243
Bihar,night travel,0.6854855359872927,0.4597449317493404,0.4380872319276793,0.7349655680089143,0,50.36002585163342
Haryana,night travel,0.36104153121662064,0.5807298198970611,0.3671692777244555,0.8495438538745363,1,53.024161915781896
Assam,temple visit,0.6122801810333396,0.10386366197850294,0.664040622912006,0.9367187985338604,1,56.93320053860151
Telangana,desert safari,0.7967136066294686,0.09798098738383665,0.6543059374799655,0.5186663420919531,0,47.895244741398635
Madhya Pradesh,desert safari,0.02995752429068199,0.4076096546923612,0.3398965545557219,0.799232778342508,1,37.57870874334762
Jharkhand,mountain hiking,0.38843956823989645,0.7908220034392502,0.7266624444272329,0.12979441349005638,1,60.888242378759536
Manipur,forest trail,0.7582361429617822,0.7224638085562155,0.3535430118703541,0.5497722822711503,1,65.1449776222292
Telangana,desert safari,0.5074227613510417,0.4143783911367208,0.4170632918093339,0.5426410324480886,1,51.4351352386635
Kerala,desert safari,0.7699398178846821,0.3132973375096165,0.11760054728739966,0.15111291150218498,0,35.38177077148772
Madhya Pradesh,temple visit,0.5689922245315484,0.2179685425155653,0.19834745932694364,0.6491189703733734,1,43.96885648574291
Andhra Pradesh,trekking route,0.9581526782465517,0.3437034383603985,0.8063401519481234,0.022350370434171096,0,57.719173809451306
Himachal Pradesh,night travel,0.7758226525276419,0.21952711917116163,0.00595666387078897,0.16611222751240606,0,30.57289642700208
Uttar Pradesh,mountain hiking,0.1308091508253233,0.7734914264154701,0.5197923255536261,0.34706426991292116,1,49.72701102311632
Maharashtra,city tourism,0.2914524142711509,0.8514478601850589,0.5982123578178556,0.5166732534116039,0,50.15181041232343
Meghalaya,remote village visit,0.942241957723047,0.5692168847792526,0.15950860776758535,0.8485167288630792,0,54.97056333399315
Karnataka,desert safari,0.6856308727810501,0.43892569508740287,0.9884592032748405,0.7600749044731675,0,63.85429768721926
Arunachal Pradesh,night travel,0.8482099462383141,0.6576242525849,0.18604454010824867,0.21424386039266252,1,58.68045680840477
Manipur,trekking route,0.4330275733993181,0.014966585644347719,0.4216258526072154,0.3319564186462284,0,27.225202344730906
Mizoram,night travel,0.707332935865784,0.5257372619042605,0.9206421070166146,0.2047212723972408,1,69.4266850229678
Rajasthan,temple visit,0.15024881587479155,0.8128340538817075,0.809945361027831,0.8207700705231835,0,53.284650554214046
Himachal Pradesh,forest trail,0.386856012969534,0.5495366401725658,0.433436664737494,0.2109058368014286,1,48.289071379851805
Tripura,trekking route,0.7093077193847548,0.020445402818829672,0.23122260489786817,0.34928637607697377,0,31.06379553522983
Tripura,mountain hiking,0.903359879847468,0.13410915700449277,0.4926888979450631,0.5540256198237027,1,58.31100396739996
Kerala,mountain hiking,0.5335384807763875,0.8116573061318788,0.9602968402495097,0.4864266387982249,0,65.16927447080859
West Bengal,temple visit,0.1415747398267403,0.14872982846184934,0.8618330502144755,0.018190815844904784,1,39.69322232015938
Rajasthan,temple visit,0.7080386824852831,0.34870086612381934,0.7641647976726282,0.5532665051811475,1,64.59546712128116
Meghalaya,temple visit,0.17668147944847012,0.3863736940651482,0.8310140065246414,0.6444658627228285,1,52.17979552542713
Odisha,forest trail,0.15840470554733543,0.9489447250770999,0.521166043578375,0.8218450761576556,1,59.723361144383496
Gujarat,desert safari,0.26282158613882467,0.34743085741231194,0.3977469613732404,0.7505104012364104,1,44.019197066167656
Tamil Nadu,trekking route,0.11228982162565404,0.7204066048402814,0.01672407452923108,0.10153132668355758,0,22.81227489984301
Goa,trekking route,0.025856474897446136,0.4780852347892294,0.35003702558909056,0.33432586715002865,1,34.82200942788167
Jharkhand,temple visit,0.24562808084865695,0.7636168557024557,0.1739635543620035,0.9338546427830405,1,50.14689910490159
Gujarat,remote village visit,0.339828905188175,0.8739432668504679,0.4610172361237752,0.5526610976404273,1,59.0954907064056
Rajasthan,remote village visit,0.5797118795576692,0.6312710769028204,0.6966491950550641,0.8045760751206869,1,68.63512393688406
Uttarakhand,desert safari,0.8154292940736773,0.8560936152062186,0.13116125038396487,0.7143207689298997,1,66.2874581512639
Andhra Pradesh,city tourism,0.25194776607920366,0.953942124268835,0.02306689077219015,0.37831431123438086,1,45.76680147074555
Mizoram,forest trail,0.6228006767437442,0.7432853278025131,0.17763692591732083,0.37116200164468294,0,45.41869666175501
Chhattisgarh,mountain hiking,0.6592804390861349,0.9990976078099181,0.4220209846797024,0.2486521914142531,1,67.79289989896708
West Bengal,city tourism,0.2803840682441934,0.5370061853857525,0.5755665403058611,0.26308579512848496,1,48.856698140900995
Nagaland,trekking route,0.10497090542422693,0.94794188002337,0.6755516544072302,0.7860341322365334,0,51.596806845857145
Assam,temple visit,0.4341383914098502,0.15311355314142283,0.32023078757580314,0.2683959934551505,0,27.541720194777664
West Bengal,desert safari,0.5901309954405444,0.25795442499685406,0.05191248958305006,0.11811823074802275,1,36.63178503519416
Nagaland,city tourism,0.2052454627085697,0.5993826052308833,0.3316648618624205,0.20779782818334813,1,41.51152884042317
Meghalaya,desert safari,0.6238605931552882,0.04523427189312801,0.24597181061079587,0.11490850792124574,1,37.145054936469194
Bihar,remote village visit,0.3314247973784774,0.839026291466662,0.2141557802235552,0.24019859592234505,0,38.6742816728332
Maharashtra,night travel,0.4501593899161809,0.36086396910202845,0.8987311205219105,0.10528660579743876,0,46.047524996058286
Kerala,mountain hiking,0.8663512103548908,0.18616821634061853,0.05429096626378627,0.8459205448540901,0,40.461221324297746
Chhattisgarh,desert safari,0.5298750185270713,0.30786812764208304,0.6486280446504199,0.1746972427402379,1,51.55562729052709
Arunachal Pradesh,temple visit,0.36619513021784555,0.41774824466463,0.2579566228166601,0.8079693245880537,1,45.95816883944816
Manipur,city tourism,0.9535116257260986,0.4476039160152664,0.5584220908261046,0.10411266299878119,1,64.79712557280504
Tamil Nadu,mountain hiking,0.6021114294658487,0.4541577962332711,0.9053331034723078,0.5554948404554872,0,57.605563781169806
Kerala,desert safari,0.797093814987257,0.3286110422054225,0.864611516931742,0.6059426541791263,1,69.80280496983809
Uttar Pradesh,trekking route,0.9742084178786022,0.7194981777505777,0.19837560850778602,0.9946945855411728,1,72.1200430482289
Mizoram,mountain hiking,0.7959243638802337,0.9598004564233685,0.22487719272681816,0.652704811623852,1,70.02172026140019
Rajasthan,trekking route,0.5558585324683446,0.5735020192010644,0.3442998644028016,0.7913482740347595,1,57.53428580449458
Manipur,remote village visit,0.38280410311228996,0.2699847624933075,0.683665397802897,0.6318342779213372,1,51.64371987998718
Tripura,forest trail,0.08234291341812683,0.3393894507836446,0.5298437125101204,0.6632622008254404,0,30.833738493142334
Manipur,remote village visit,0.4014012115621214,0.7977959059841293,0.8212686169363064,0.023135530588721642,0,52.75000472576175
Arunachal Pradesh,trekking route,0.27861225812857604,0.3126336283023591,0.03925483645298067,0.3903586481716429,0,21.059165844457205
Manipur,city tourism,0.5881957729237901,0.5192275295365306,0.8790748711084628,0.5120355813421483,1,67.72378901726003
Goa,temple visit,0.8938756690298769,0.6957957283771408,0.9605412411850598,0.7611501658601825,0,75.83619596855314
Punjab,forest trail,0.49007716012322367,0.5796398012556894,0.7674786376388951,0.5128437781502715,1,63.508713557564036
Punjab,mountain hiking,0.20796955225986968,0.5785947848779307,0.6138407415182369,0.7629500935304152,0,43.67947566300443
Madhya Pradesh,forest trail,0.46127473261030516,0.9706767360554518,0.7785604584847644,0.23439034277642068,0,59.91307526957876
Tamil Nadu,forest trail,0.7178920563082313,0.20326582682610406,0.32895339368333465,0.4286950981137637,0,39.12919318312054
Andhra Pradesh,night travel,0.322903270773108,0.6863678546020214,0.49823660864800245,0.6308572405290843,1,55.610782109734686
Jharkhand,remote village visit,0.5814191593139234,0.7458531462855899,0.20737861612493125,0.8497195343025832,0,49.77056418270656
Manipur,remote village visit,0.7561997740382937,0.6334440268941629,0.2607532564839743,0.5732878750746409,1,60.77380405634865
Tripura,remote village visit,0.6798863758072662,0.943035158099485,0.2785476103610096,0.2635201254196149,0,53.5713617399265
Kerala,temple visit,0.7129480099223592,0.14741449102408477,0.1544266040798593,0.7739340804748978,0,36.67380848001835
Chhattisgarh,night travel,0.1811806177773162,0.15757600479844747,0.6402269737973448,0.6611679255241844,1,41.99217225345613
Bihar,city tourism,0.5648889013397441,0.3137829926382999,0.8417733091255786,0.3229259178128766,0,49.064833762418054
Jharkhand,temple visit,0.8370235505666204,0.41014107165588964,0.9808649976134809,0.816644951770997,1,78.05230776644285
Bihar,desert safari,0.13461582234998837,0.18473688938798027,0.9794069761469505,0.4187972779939325,1,47.330044088812244
Maharashtra,desert safari,0.07720005660980656,0.8392840960069315,0.8198355811993355,0.7050001642092453,1,60.84399527054333
Karnataka,trekking route,0.6047909265926745,0.7762889001158242,0.2787266560504461,0.5293021585617106,1,59.81213828755409
Arunachal Pradesh,city tourism,0.5825513720673836,0.9890366088932067,0.46217582493089493,0.7479237323636337,1,71.23608933126039
Sikkim,forest trail,0.8363680423138077,0.018070426881501844,0.03048048967722805,0.0973053777397963,1,37.27786796078044
Andhra Pradesh,remote village visit,0.6600690616625698,0.22987767066042097,0.6913719015145006,0.6927457413766216,0,49.760768568016346
Madhya Pradesh,desert safari,0.47849908109171113,0.6575295515615479,0.4912847579914016,0.17429640502886168,1,54.818294221863695
Punjab,remote village visit,0.8764595211161995,0.7268398292070757,0.9473769478775639,0.057884344646350394,0,68.72804850706548
Mizoram,city tourism,0.4523949852993425,0.7652271163573314,0.7072971837192888,0.21052698174495776,1,62.49022687834536
Madhya Pradesh,forest trail,0.5952024343430377,0.296169928500008,0.23298780058557367,0.39119105691782763,0,34.99692682660895
Madhya Pradesh,remote village visit,0.25918965918363657,0.06101646537511918,0.5263769156482849,0.8354818207832609,0,30.81534250892681
Punjab,desert safari,0.31956386415115945,0.17149153527314864,0.9983800047371717,0.3607107767262452,1,52.44081219205525
Odisha,mountain hiking,0.8876464771754965,0.19496573734802025,0.24080889181032872,0.9650346673884352,1,57.17410671810797
Kerala,remote village visit,0.016260384604963152,0.858847369719504,0.19585284545631154,0.8307908161582249,0,35.16322507912653
Maharashtra,night travel,0.33314340525084407,0.04508506201170037,0.79331381318214,0.3061587717827805,0,34.01586175519913
Rajasthan,trekking route,0.43154287716394735,0.8714139994676315,0.5549173654870765,0.5659688017849248,0,54.264258456635375
West Bengal,forest trail,0.19826751643630258,0.2567449834336505,0.4986205876799942,0.49832058637430887,0,29.81537063467328
Karnataka,trekking route,0.6135710665547144,0.3522333341410584,0.34698463868106033,0.0356499976744421,0,36.24408129393883
Haryana,city tourism,0.6670263091538405,0.2875660741800632,0.6672763449540126,0.2185767963373455,1,56.06761771634057
Goa,desert safari,0.3865412403887871,0.386528443311999,0.6978527950175575,0.5367600088347783,0,44.07336825825031
Mizoram,remote village visit,0.6000334451548329,0.5444372631302627,0.5728634952775203,0.46811775872046957,1,60.61469990204426
Meghalaya,remote village visit,0.9059268135042119,0.4448014097359486,0.1391997178299429,0.038117866600663186,0,42.15901126028027
Haryana,mountain hiking,0.9771303767052174,0.9899406558851506,0.746120096614854,0.616718744026876,0,78.8826175539254
Assam,mountain hiking,0.008090003199850204,0.8017835084083182,0.9220831787942304,0.975085288982534,1,63.09022016588456
Andhra Pradesh,city tourism,0.2851204994625489,0.12721354754792846,0.8308758265400428,0.4821212855648056,0,37.327062191723805
West Bengal,forest trail,0.7144120573316908,0.9246558933091922,0.5102590281806063,0.9966570487644112,1,77.27180524483978
Arunachal Pradesh,trekking route,0.9930820819798538,0.042762827422033745,0.2662791825895279,0.4571983802213213,0,42.09049651189787
Nagaland,desert safari,0.261165968530484,0.31759600788244136,0.5446625419976016,0.6038139985191954,0,35.42958278810755
Assam,forest trail,0.6949700545391422,0.8943134322436345,0.6004152318107304,0.30172884964808067,0,61.2346067340142
Tamil Nadu,mountain hiking,0.36905461724388333,0.13551524450662755,0.7882935202878375,0.8425622144101506,0,42.592479781279636
West Bengal,forest trail,0.6285816931398839,0.43521014506314304,0.7595459949795312,0.9933140897128518,0,58.659495192391894
Goa,city tourism,0.8481002332052765,0.14698769886738428,0.20903526179812348,0.21821421189154033,0,36.525723131711395
Rajasthan,mountain hiking,0.017104289870480183,0.9947005833687592,0.29858461112662515,0.367643907685016,1,46.52169763534918
Arunachal Pradesh,trekking route,0.9979272577789795,0.40550517699752686,0.5589021731381607,0.4304957363837517,0,58.35295885059909
Haryana,desert safari,0.5907600441516803,0.14493400824951141,0.23143687404492808,0.4772461246053177,0,31.90453462796457
Haryana,trekking route,0.17270813491924053,0.13076380188606862,0.38167871434891454,0.18554377302192726,0,19.847744683671067
Tamil Nadu,trekking route,0.5850736046654788,0.8523986909905362,0.6842519969341684,0.7957080158219674,1,73.92555549630166
Gujarat,mountain hiking,0.5483307844928369,0.7693476333875567,0.07214698028977518,0.1968732804191453,0,39.45602168090986
Odisha,desert safari,0.33330016168204746,0.6201328810754015,0.799546348125116,0.6142773149138522,0,51.63375872961288
Tripura,mountain hiking,0.7398125498021157,0.974956355040563,0.7284596256629903,0.7612418796433563,0,72.39219480808586
Gujarat,city tourism,0.9348708782455604,0.8356616343106913,0.6121972256367697,0.8768624452665289,1,83.01122229871862
Gujarat,trekking route,0.6593585668488939,0.9592823638014841,0.8730176402330221,0.7055413414176811,1,82.64367052050629
Gujarat,night travel,0.6337940145568906,0.30472314184832083,0.13173261244672096,0.1792694251121798,1,41.71790854520456
Manipur,remote village visit,0.5705603920042787,0.9682924260888804,0.9109213583345157,0.6652659047138709,0,70.74981541785198
Manipur,trekking route,0.9397492861820151,0.9974579463805504,0.6173965816657618,0.18128677875519572,0,70.3767095741702
West Bengal,forest trail,0.1509256192001759,0.5042956626849023,0.9157789731754244,0.4522276077231544,0,44.551910549744996
Sikkim,forest trail,0.9084324324019415,0.5836003398185099,0.008273248668636768,0.009728465189909441,1,52.14709733613601
Andhra Pradesh,remote village visit,0.12811150057445087,0.4967295480244136,0.00320468426931253,0.6113716862136714,1,32.455417686713396
Himachal Pradesh,city tourism,0.9245792970128055,0.8679734649568823,0.8330421510104097,0.8919672596880674,0,79.18244190644714
Sikkim,night travel,0.5772572881736768,0.7086435764434873,0.6534037079269546,0.3289274969928663,1,64.65817572440002
Chhattisgarh,forest trail,0.8248344319864181,0.9693440423658762,0.9151827434448392,0.4557733132499574,0,76.41593573736002
Andhra Pradesh,remote village visit,0.671932773938136,0.22143404696570035,0.8227663502159366,0.339032642474159,1,59.65331957242659
Nagaland,temple visit,0.27081528251677867,0.011502875509978638,0.05668419001893643,0.10509548521542655,0,10.880089965880504
Himachal Pradesh,remote village visit,0.2246422386460234,0.5224124265259168,0.0961944371506358,0.5480463942011344,0,27.68490269330586
Chhattisgarh,city tourism,0.9756465755532407,0.607056292206341,0.7070467715005203,0.3062101807573093,1,75.18407566684186
Sikkim,night travel,0.45433613724012933,0.9613443630640107,0.5484165051514226,0.6180126300401027,1,67.55423212299074
Goa,city tourism,0.9503421040831712,0.6576730161238212,0.7321992982020694,0.4465718002356569,1,77.72278898299898
Andhra Pradesh,trekking route,0.7907131851850869,0.2949558431703557,0.41710861008376987,0.3333783398561525,0,44.85679028546727
Mizoram,desert safari,0.5103133498207548,0.5099180305775157,0.8239573201590978,0.5091596165840114,0,53.747880428878105
Assam,night travel,0.46611839242274566,0.9834387490659409,0.5345887292561915,0.8073834250106882,1,70.00807298084256
Assam,trekking route,0.6033415479462698,0.8676979850739255,0.0051436179272589255,0.7236683344404993,1,57.15796985782269
Nagaland,remote village visit,0.7348260167432121,0.4374435738981123,0.3549078567401506,0.23648488930361722,1,54.21841516128911
Telangana,mountain hiking,0.6081186039298692,0.7986165678886415,0.36906999747303304,0.24330048626362955,1,59.868727114574234
Rajasthan,desert safari,0.7232122693069737,0.15971209218309879,0.6869826076559364,0.27781081577201305,1,55.64184373290522
Haryana,city tourism,0.3809079597184426,0.9397563998121544,0.8247107183273273,0.7230016310156263,1,72.76893305519658
Manipur,remote village visit,0.3584909060295651,0.1618427253541267,0.08548090228156646,0.1283578923494162,1,28.221396795273442
Sikkim,forest trail,0.39972821183366725,0.5831196153958589,0.27771404771606256,0.23042825258869837,1,45.81697045869503
Andhra Pradesh,night travel,0.4683785516495619,0.9807902860789648,0.10878793770684825,0.03763259348238024,1,51.667138078955986
Meghalaya,night travel,0.6846663244532301,0.14747157135614464,0.3971057214324989,0.37952703005711763,0,37.94969235388416
Goa,desert safari,0.320509226520603,0.27166491489347844,0.26290161267274104,0.8819785126676677,1,41.799225111450255
Odisha,forest trail,0.36513820919238815,0.18023427064451647,0.8162757387404423,0.773480884436444,0,43.60170535476006
Goa,forest trail,0.9218080656665097,0.5549846242168728,0.32899566379910616,0.8039279282702699,0,57.79302845309747
Haryana,temple visit,0.2927070521505344,0.08690984316946893,0.49326609260886733,0.6724506199284692,0,30.01011615825913
Assam,forest trail,0.007884170460323081,0.8047913263984889,0.09654689984884246,0.9912282576880505,1,42.682263346873484
Tripura,forest trail,0.5003164284174861,0.9552532003154593,0.48928725541876006,0.5679383536401257,0,56.80238778228133
Rajasthan,temple visit,0.7376751046783606,0.3016104112888013,0.6923050354619228,0.6152448136427081,0,53.130587445546
Himachal Pradesh,city tourism,0.5479334707997869,0.370173586738187,0.7973035274665794,0.6626769236673438,1,62.25170121578621
Arunachal Pradesh,forest trail,0.7615675749064474,0.48174204623792916,0.6840097190894582,0.944613026513541,0,61.43695164551352
Himachal Pradesh,forest trail,0.7149649834827906,0.449087431814419,0.9027760244355049,0.15159738825977587,0,56.76150979332957
Nagaland,night travel,0.035261924432776204,0.28457175964317893,0.051447249325512034,0.09325785344546667,0,10.390911491655228
Gujarat,city tourism,0.24122860127657886,0.9180902879382817,0.600381736148898,0.9071234255072909,1,64.26989289554977
West Bengal,city tourism,0.16909019119703084,0.828114510176005,0.4050433311784225,0.40101622607502785,1,49.911814030521896
Meghalaya,night travel,0.05471617282607677,0.4274708140975527,0.6293264235500335,0.32007424290852726,1,41.26215855505723
Andhra Pradesh,trekking route,0.1185604273012486,0.6955383830584995,0.09651380258347309,0.8365687104531108,0,31.723804564617883
Meghalaya,night travel,0.40624935542391594,0.6158276832014002,0.4540545819807502,0.980622969612222,0,48.74076698839346
Telangana,temple visit,0.8606460584346328,0.44462767234705325,0.06770940757332966,0.6251890950646528,0,44.87969970169508
Assam,temple visit,0.9504783903557426,0.7893714809860136,0.6822853415716686,0.3472155532739274,1,78.7779278073536
Tripura,desert safari,0.45007360795245177,0.49324587385396934,0.009525454500566077,0.19084487403055606,0,27.979940187742496
Haryana,temple visit,0.25700456333278177,0.22245304380394904,0.44081092954920553,0.07334908304621812,0,25.025227064274496
Himachal Pradesh,trekking route,0.26313965663816974,0.716617362390246,0.3507733530927084,0.44612738589348333,1,49.04023144515378
Gujarat,remote village visit,0.20819243459371994,0.8087055085866587,0.021016202377795112,0.886170214594702,0,35.85051795786997
Uttar Pradesh,remote village visit,0.17106339106565993,0.5891524737408925,0.5559198230763578,0.8677321461580302,0,42.43603061398136
Haryana,forest trail,0.36342852839362705,0.19488737329016703,0.09811247157431047,0.01907144079505685,0,18.418566381371317
Tripura,remote village visit,0.8718138965958522,0.07341185510997639,0.14294212540589657,0.8497964706367039,1,50.06123111713943
Haryana,city tourism,0.7242496932298442,0.33306224767838455,0.7881142737073777,0.7335426492815846,0,57.09233032435524
West Bengal,mountain hiking,0.8362129737158828,0.18371040911041425,0.24977632422363394,0.30362663671081547,0,38.95982391193584
Gujarat,forest trail,0.14081008515534565,0.718682721091902,0.18829492912200285,0.14044467522520243,1,38.30319056226001
Odisha,temple visit,0.8811677774091691,0.04850495641243713,0.7049123905124379,0.46552138341122573,1,59.925680829509204
Andhra Pradesh,temple visit,0.20188325894479808,0.2522956024486309,0.048230725167896615,0.9868225651223542,0,23.43788160998067
Sikkim,mountain hiking,0.3021974382547806,0.7029376769544556,0.5109019652560368,0.06205392213978522,1,50.03245342430359
Telangana,city tourism,0.5190558831616656,0.8485814027084286,0.10539582407034342,0.6717946497990964,1,56.13905366231024
West Bengal,night travel,0.09865471579354756,0.05192518586804096,0.8493970241230555,0.9979642167785445,0,35.47233889136929
Madhya Pradesh,temple visit,0.5540196917637005,0.569105925749648,0.3925642361090995,0.0959280609061034,0,41.62162540844073
Haryana,forest trail,0.8966669006739119,0.8241159150764459,0.19372961344057915,0.6154565228081855,0,58.50071046122484
Andhra Pradesh,city tourism,0.10432322518230885,0.08172753177595371,0.9611553831221256,0.5812293396679507,0,35.01406302460075
Maharashtra,remote village visit,0.7275940596893086,0.5621925080309819,0.5828011798163263,0.12263965462219995,1,61.679060533083955
Assam,city tourism,0.9637053703062665,0.5487320373504979,0.6052920715511092,0.29846254377885406,0,60.74638926951671
Madhya Pradesh,night travel,0.0473629824811147,0.32597785105831145,0.9768676548985362,0.44385234232618287,1,48.43055054661646
Chhattisgarh,city tourism,0.1962541973501173,0.018946738667335872,0.8943082579387345,0.9473018439625185,0,38.192019275280465
Arunachal Pradesh,trekking route,0.8596365403055377,0.6535124669204694,0.7605033098904929,0.023860566039278996,1,71.37809628983298
Haryana,temple visit,0.395985853026654,0.06438603309908864,0.3269654314501659,0.9130670371003818,0,30.7940325755348
Arunachal Pradesh,city tourism,0.49517563628300654,0.4072418484492103,0.7108401491999452,0.7581307484359199,1,60.38862651407828
Andhra Pradesh,temple visit,0.5796483948609528,0.33154899211651323,0.8182274591537201,0.8958828917577726,1,65.09269204516215
Nagaland,remote village visit,0.8066004772574955,0.8413847992237091,0.7633421627386454,0.9664883660930516,1,83.98107202771425
Meghalaya,forest trail,0.18524129567555603,0.6636685694681463,0.7115759156877305,0.6215062742920948,0,46.15341374208455
Arunachal Pradesh,desert safari,0.7673158571774238,0.20170101900414106,0.5757351360712315,0.18706905125863194,0,44.326070104793345
Andhra Pradesh,trekking route,0.8370579942324924,0.42637612167430095,0.08722845126447654,0.8244213201113351,0,46.19606735155756
Madhya Pradesh,remote village visit,0.49553073044367857,0.7546768121292412,0.6554033694782752,0.25176068855469624,0,52.635533339045224
Kerala,remote village visit,0.9988975905279783,0.5214432008148208,0.4972144845013662,0.37942311783425564,1,69.22760102708658
Mizoram,trekking route,0.7990530545858507,0.7723735777802715,0.8991405691216223,0.8056033110787428,0,73.81547842091028
Uttarakhand,city tourism,0.49752284443206884,0.3224105705342023,0.5106345389981175,0.5465540696512589,1,51.21735376778265
Goa,temple visit,0.4344021183573925,0.8247486864968278,0.9509190342292476,0.7063120736287626,0,64.48687730516129
Jharkhand,temple visit,0.8536884947644086,0.14190312043036213,0.4159450489295323,0.46428856215245473,0,44.19974469845417
Madhya Pradesh,forest trail,0.4616159354939552,0.8890074858016387,0.26949245256226906,0.9257165820248027,1,62.06814234416437
Maharashtra,trekking route,0.30046635959721546,0.5419235895483393,0.38459404935991903,0.5482168316361429,0,37.65910007698435
Madhya Pradesh,city tourism,0.9916483028564481,0.6748976457473733,0.007457445588035516,0.9115406965883073,0,55.92373333496174
Assam,forest trail,0.16655811398830012,0.9401018841782431,0.17621308900399368,0.24671328120367264,0,35.37175056124165
Meghalaya,trekking route,0.0465333263258948,0.56343214544215,0.6462496050819097,0.9777637862624533,1,51.415681415502874
Odisha,city tourism,0.8128435373181857,0.11182286679475872,0.782733783716599,0.672506761974227,0,53.47429000207178
Mizoram,city tourism,0.2309887210550241,0.43188574436083615,0.8710287533730474,0.706817278409166,0,46.570696859089466
Punjab,desert safari,0.6950066040905104,0.9918557087623409,0.9526424375719769,0.2955932382366946,0,72.41858416344019
Karnataka,forest trail,0.34818501582147066,0.22913959138092033,0.5492664744272493,0.6106844793550145,1,46.0125469133985
Uttar Pradesh,mountain hiking,0.05813402805990586,0.7324454724230987,0.09644542901148345,0.46136248585758155,0,27.079918236237543
Goa,night travel,0.6722177652122,0.9223433498303449,0.6176798618077065,0.46352046435903504,1,73.30231789090763
Kerala,temple visit,0.8592960368419524,0.6546013859823738,0.264429729593765,0.6217318111741386,1,64.97197710640343
Maharashtra,forest trail,0.8135113161815718,0.7152533957042586,0.46330356955958063,0.2040662000676915,1,65.90992561772005
Mizoram,city tourism,0.09386458631145989,0.42555828740801194,0.6595610474373945,0.2841059594770632,1,42.78498055524959
Sikkim,trekking route,0.9016337212466379,0.568646854392976,0.6727698269061598,0.39998340364194196,0,62.08426270629695
Nagaland,mountain hiking,0.5284533162676499,0.7223747024754277,0.795112513984298,0.033110536249023936,0,54.12188526201288
Assam,mountain hiking,0.630090432691567,0.6018280191075394,0.7151696045916788,0.08856581809974429,0,52.71331175422491
Arunachal Pradesh,mountain hiking,0.39475980832518187,0.20863310503939003,0.02888033220275632,0.963714518696098,1,37.4177753677701
Goa,city tourism,0.5353190720516465,0.623371763279137,0.6077213919769072,0.8749173620145987,1,65.5860746630965
Madhya Pradesh,forest trail,0.5110931192763707,0.3542542414855153,0.8983343498744484,0.1510088704481184,0,48.157597066771395
Uttarakhand,night travel,0.7107861390614619,0.7722579930626129,0.4042501798732788,0.6337766784738337,1,67.07405527997949
Karnataka,night travel,0.714973602431727,0.31226359057374176,0.9593396131078232,0.16433722886630864,0,54.882660453654026
Andhra Pradesh,city tourism,0.4392282405123943,0.4072297531839232,0.9386023553390539,0.8437679656659062,0,55.26032958510532
Andhra Pradesh,temple visit,0.27162567104789903,0.45524953358073106,0.5347860008017927,0.3126486091374979,1,46.02614458237504
Punjab,temple visit,0.7894316698311026,0.1817269160467272,0.16489541564886623,0.5967753080122086,0,38.316261467444996
Bihar,night travel,0.5980780812693001,0.8048399323247638,0.8515196706756756,0.734572459094231,1,76.6970571040323
Uttar Pradesh,desert safari,0.6667452150989907,0.479868280391751,0.6457761363570833,0.5070906354827222,0,53.2143732265178
Odisha,mountain hiking,0.2176805125144453,0.6085669372246147,0.7663278780075071,0.2088058535122267,1,52.99084429135868
Arunachal Pradesh,trekking route,0.41971187308958047,0.7101092137972764,0.09658339175264508,0.27624869122149387,0,35.52115824365039
